Month No.,Month-Day(s)-Events
1,"['January 1 – Czechoslovakia becomes the second Eastern European country to abandon its command economy.', 'January 5 – Georgian troops attack Tskhinvali, the capital of South Ossetia, starting the 1991–92 South Ossetia War.', ""January 7 – 1991 Haitian coup d'état: An attempted coup by the Tonton Macoute, a paramilitary force under former dictator Jean-Claude Duvalier, is thwarted in Haiti. On July 30, he is convicted by a jury of attempting to overthrow the country's first democratically elected government."", 'January 9\nGulf War: U.S. Secretary of State James Baker meets with Iraqi Foreign Minister Tariq Aziz but fails to produce a plan for the withdrawal of Iraqi troops from Kuwait.\nIn Sebokeng, South Africa, gunmen open fire on mourners attending the funeral of an African National Congress leader, killing 45 people.', 'Gulf War: U.S. Secretary of State James Baker meets with Iraqi Foreign Minister Tariq Aziz but fails to produce a plan for the withdrawal of Iraqi troops from Kuwait.', 'In Sebokeng, South Africa, gunmen open fire on mourners attending the funeral of an African National Congress leader, killing 45 people.', 'January 12 – Gulf War: The 102nd U.S. Congress passes a resolution authorizing the use of military force to expel Iraqi forces from Kuwait.', 'January 13\nSinging Revolution: Soviet forces storm Vilnius to stop Lithuanian independence, killing 14 civilians and injuring 702 more. In Latvia, a series of confrontations between the Latvian government and the Soviet government take place in Riga.', 'Singing Revolution: Soviet forces storm Vilnius to stop Lithuanian independence, killing 14 civilians and injuring 702 more. In Latvia, a series of confrontations between the Latvian government and the Soviet government take place in Riga.', ""January 15\nGulf War: The UN deadline for the withdrawal of Iraqi forces from occupied Kuwait expires, preparing the way for the start of Operation Desert Storm.\nPrime Minister of Cape Verde Pedro Pires resigns following his party's loss in the Cape Verdean parliamentary election, the first ever multiparty election in an African nation. Later on February 17, António Mascarenhas Monteiro wins the country's first multiparty presidential election since 1975."", 'Gulf War: The UN deadline for the withdrawal of Iraqi forces from occupied Kuwait expires, preparing the way for the start of Operation Desert Storm.', ""Prime Minister of Cape Verde Pedro Pires resigns following his party's loss in the Cape Verdean parliamentary election, the first ever multiparty election in an African nation. Later on February 17, António Mascarenhas Monteiro wins the country's first multiparty presidential election since 1975."", 'January 16 – Gulf War: Operation Desert Storm begins with air strikes against Iraq.', 'January 17\nGulf War: Iraq fires eight Scud missiles into Israel. Iraqi attacks continue with 15 people injured in Tel Aviv on January 19 and 96 people injured in Ramat Gan on January 22.\nHarald V of Norway becomes the king of Norway after the death of his father, Olav V.', 'Gulf War: Iraq fires eight Scud missiles into Israel. Iraqi attacks continue with 15 people injured in Tel Aviv on January 19 and 96 people injured in Ramat Gan on January 22.', 'Harald V of Norway becomes the king of Norway after the death of his father, Olav V.', 'January 18 – Eastern Air Lines shuts down after 62 years of operations, citing financial problems. Later on December 4, Pan American World Airways ceases its operations.', 'January 22 – Gulf War: The British Army SAS patrol, Bravo Two Zero, is deployed in Iraq.', 'January 24 – The government of Papua New Guinea signs a peace agreement with separatist leaders from Bougainville Island, ending fighting that had gone on since 1988.', 'January 26 – President Siad Barre is overthrown and Somalia enters a civil war. Three days later, Ali Mahdi Muhammad is inaugurated as the next president.', 'January 29\nIn South Africa, Nelson Mandela of the African National Congress and Mangosuthu Buthelezi of the Inkatha Freedom Party agree to end violence between the two organizations.\nGulf War: The first major ground engagement of the war, the Battle of Khafji, begins. The battle lasts until February 1.', 'In South Africa, Nelson Mandela of the African National Congress and Mangosuthu Buthelezi of the Inkatha Freedom Party agree to end violence between the two organizations.', 'Gulf War: The first major ground engagement of the war, the Battle of Khafji, begins. The battle lasts until February 1.']"
2,"['February 1\nUSAir Flight 1493 collides with a SkyWest Airlines Fairchild Metroliner at Los Angeles International Airport, killing 34 people.\nA 6.4 mb Hindu Kush earthquake causes severe damage in northeast Afghanistan, leaving 848 dead and 200 injured.', 'USAir Flight 1493 collides with a SkyWest Airlines Fairchild Metroliner at Los Angeles International Airport, killing 34 people.', 'A 6.4 mb Hindu Kush earthquake causes severe damage in northeast Afghanistan, leaving 848 dead and 200 injured.', ""February 7\n1991 Haitian coup d'état: Haiti's first democratically elected president, Jean-Bertrand Aristide, is sworn in. He is ousted on September 30 and later reinstated in 1994. In response to the coup and in an effort to encourage the coup leaders to restore democracy, the U.S. expands trade sanctions on Haiti to include all goods except food and medicine on October 29.\nThe Provisional Irish Republican Army launches a mortar attack on 10 Downing Street during a cabinet meeting.\nGulf War: Ground troops cross the Saudi Arabian border and enter Kuwait, thus starting the ground phase of the war."", ""1991 Haitian coup d'état: Haiti's first democratically elected president, Jean-Bertrand Aristide, is sworn in. He is ousted on September 30 and later reinstated in 1994. In response to the coup and in an effort to encourage the coup leaders to restore democracy, the U.S. expands trade sanctions on Haiti to include all goods except food and medicine on October 29."", 'The Provisional Irish Republican Army launches a mortar attack on 10 Downing Street during a cabinet meeting.', 'Gulf War: Ground troops cross the Saudi Arabian border and enter Kuwait, thus starting the ground phase of the war.', 'February 11 – The Unrepresented Nations and Peoples Organization (UNPO) is formed in The Hague, Netherlands.', 'February 13 – Gulf War: Two laser-guided ""smart bombs"" destroy an underground bunker in Baghdad, killing hundreds of Iraqis. US military intelligence claims it was a military facility while Iraqi officials identify it as a bomb shelter.', 'February 15 – The Visegrád Group, establishing cooperation to move toward free-market systems, is signed by the leaders of Czechoslovakia, Hungary, and Poland.', 'February 16 – Singing Revolution: The Council of Lithuania declares the independence of Lithuania, ending decades of Soviet rule over the country.', 'February 18 – The Provisional Irish Republican Army explodes bombs in the early morning, at both Paddington station and Victoria station, in London.', 'February 20 – President of Albania Ramiz Alia dismisses the government of Prime Minister Adil Çarçani and appoints Fatos Nano as the next prime minister in an effort to stem pro-democracy protests.', 'February 22 – Gulf War: Iraq accepts a Soviet-proposed cease fire agreement. The U.S. rejects the agreement, instead saying that retreating Iraqi forces will not be attacked if they leave Kuwait within 24 hours.', ""February 23 – In Thailand, General Sunthorn Kongsompong deposes Prime Minister Chatichai Choonhavan in a bloodless coup d'état."", 'February 25 – Gulf War: Part of an Iraqi Scud missile hits an American military barracks in Dhahran, Saudi Arabia, killing 29 U.S. soldiers and injuring 99 more. It is the single-most devastating attack on U.S. forces during the war.', 'February 26 – Gulf War: On Baghdad radio, Iraqi leader Saddam Hussein announces the withdrawal of Iraqi troops from Kuwait. Iraqi soldiers set fire to Kuwaiti oil fields as they retreat; the fire lasts until November 7.', 'February 27\nGulf War: U.S. President Bush declares victory over Iraq and orders a cease-fire. U.S. troops begin to leave the Persian Gulf on March 10.\nIn the Bangladeshi general election, the Bangladesh Nationalist Party wins 139 of 300 seats in the Jatiyo Sangshad, leading BNP leader Khaleda Zia to become the president on March 19.', 'Gulf War: U.S. President Bush declares victory over Iraq and orders a cease-fire. U.S. troops begin to leave the Persian Gulf on March 10.', 'In the Bangladeshi general election, the Bangladesh Nationalist Party wins 139 of 300 seats in the Jatiyo Sangshad, leading BNP leader Khaleda Zia to become the president on March 19.']"
3,"['March 3\nSinging Revolution: Voters in Estonia and Latvia vote more than 3-to-1 in favor of independence from the Soviet Union.\nThe first presidential election in the history of São Tomé and Príncipe is won by Miguel Trovoada.\nA video captures the beating of motorist Rodney King by Los Angeles police officers. Four Los Angeles police officers are indicted on March 15 for the beating.', 'Singing Revolution: Voters in Estonia and Latvia vote more than 3-to-1 in favor of independence from the Soviet Union.', 'The first presidential election in the history of São Tomé and Príncipe is won by Miguel Trovoada.', 'A video captures the beating of motorist Rodney King by Los Angeles police officers. Four Los Angeles police officers are indicted on March 15 for the beating.', 'March 6 – Prime Minister of India Chandra Shekhar resigns following a dispute with former Prime Minister Rajiv Gandhi, whose support had kept him in power.', 'March 9 – Massive demonstrations are held against Slobodan Milošević in Belgrade; two people are killed and tanks are deployed in the streets.', 'March 10 – Salvadoran Civil War: In the Salvadoran legislative election, the Nationalist Republican Alliance wins 39 of the 48 seats in the legislative assembly.', 'March 13\nThe U.S. Department of Justice announces that Exxon has agreed to pay $1\xa0billion for the clean-up of the Exxon Valdez oil spill in Alaska.\nThe Acid Rain Treaty of 1991 is signed between the American and Canadian governments.', 'The U.S. Department of Justice announces that Exxon has agreed to pay $1\xa0billion for the clean-up of the Exxon Valdez oil spill in Alaska.', 'The Acid Rain Treaty of 1991 is signed between the American and Canadian governments.', 'March 14\nGulf War: Emir of Kuwait Jaber Al-Ahmad Al-Sabah returns to Kuwait after seven months of exile in Saudi Arabia.\nThe Troubles: After 16 years in prison for allegedly bombing a public house in a Provisional IRA attack, the ""Birmingham Six"" are freed when a court determines that the police fabricated evidence.', 'Gulf War: Emir of Kuwait Jaber Al-Ahmad Al-Sabah returns to Kuwait after seven months of exile in Saudi Arabia.', 'The Troubles: After 16 years in prison for allegedly bombing a public house in a Provisional IRA attack, the ""Birmingham Six"" are freed when a court determines that the police fabricated evidence.', 'March 15\nGermany formally regains complete independence after the four post-World War II occupying powers (France, the U.K., the U.S., and the U.S.S.R.) relinquish all remaining rights to the country.\nThe U.S. and Albania resume diplomatic relations for the first time since 1939.', 'Germany formally regains complete independence after the four post-World War II occupying powers (France, the U.K., the U.S., and the U.S.S.R.) relinquish all remaining rights to the country.', 'The U.S. and Albania resume diplomatic relations for the first time since 1939.', 'March 17\nDissolution of the Soviet Union: In a national referendum, 77% of voters in the Soviet Union vote in favor of keeping the 15 Soviet republics together; six Union Republics effectively boycott the referendum.\nIn the Finnish parliamentary election, the Centre Party wins 55 of 200 seats in the parliament, ending 25 years of dominance by the Social Democratic Party of Finland.', 'Dissolution of the Soviet Union: In a national referendum, 77% of voters in the Soviet Union vote in favor of keeping the 15 Soviet republics together; six Union Republics effectively boycott the referendum.', 'In the Finnish parliamentary election, the Centre Party wins 55 of 200 seats in the parliament, ending 25 years of dominance by the Social Democratic Party of Finland.', 'March 23 – The Sierra Leone Civil War begins when the Revolutionary United Front attempts a coup against the Sierra Leone government.', ""March 24 – The Beninese presidential election, Benin's first presidential election since 1970, is won by Nicéphore Soglo."", 'March 26\nIn Mali, military officers led by Amadou Toumani Touré arrest President Moussa Traoré and suspend the constitution.\nArgentina, Brazil, Uruguay and Paraguay sign the Treaty of Asunción, establishing Mercosur.', 'In Mali, military officers led by Amadou Toumani Touré arrest President Moussa Traoré and suspend the constitution.', 'Argentina, Brazil, Uruguay and Paraguay sign the Treaty of Asunción, establishing Mercosur.', 'March 31\nAlbania holds its first multi-party elections since 1923. The socialist ruling Party of Labour of Albania won a landslide victory with 169 of the 250 seats in the parliament.\nDissolution of the Soviet Union: Georgia votes for independence from the Soviet Union while on April 9, the Supreme Council declares the independent Republic of Georgia.', 'Albania holds its first multi-party elections since 1923. The socialist ruling Party of Labour of Albania won a landslide victory with 169 of the 250 seats in the parliament.', 'Dissolution of the Soviet Union: Georgia votes for independence from the Soviet Union while on April 9, the Supreme Council declares the independent Republic of Georgia.']"
4,"['April 2 – Government-imposed prices increase double or triple the cost of consumer goods in the Soviet Union.', ""April 3 – Iraq disarmament crisis: The UN Security Council passes Resolution 687, which calls for the destruction or removal of all of Iraq's chemical and biological weapons and a complete ban of ballistic missiles with a range greater than 150\xa0km. It also calls for an end to Iraq's support for international terrorism; it is accepted by Iraq three days later."", 'April 4\nU.S. Senator John Heinz and six other people are killed when a helicopter collides with their plane over Merion, Pennsylvania.\nForty people are taken hostage in Sacramento, California; six gunmen and hostages are killed.', 'U.S. Senator John Heinz and six other people are killed when a helicopter collides with their plane over Merion, Pennsylvania.', 'Forty people are taken hostage in Sacramento, California; six gunmen and hostages are killed.', 'April 5\nFormer U.S. Senator John Tower and 22 others are killed in an airplane crash in Brunswick, Georgia.\nSpace Shuttle Atlantis leaves an observatory in Earths orbit to study gamma rays before returning on April 11. It is followed by Space Shuttle Discovery, which studies instruments related to the Strategic Defense Initiative from April 29 to May 6. Space Shuttle Columbia carries the Spacelab into orbit on June 5.', 'Former U.S. Senator John Tower and 22 others are killed in an airplane crash in Brunswick, Georgia.', 'Space Shuttle Atlantis leaves an observatory in Earths orbit to study gamma rays before returning on April 11. It is followed by Space Shuttle Discovery, which studies instruments related to the Strategic Defense Initiative from April 29 to May 6. Space Shuttle Columbia carries the Spacelab into orbit on June 5.', 'April 9 – The first Soviet troops leave Poland.', 'April 10\nA South Atlantic tropical cyclone develops in the Southern Hemisphere off the coast of Angola, the first of its kind to be documented by weather satellites.\nThe Italian ferry Moby Prince collides with an oil tanker in dense fog off Livorno, Italy, resulting in 140 deaths with one survivor.', 'A South Atlantic tropical cyclone develops in the Southern Hemisphere off the coast of Angola, the first of its kind to be documented by weather satellites.', 'The Italian ferry Moby Prince collides with an oil tanker in dense fog off Livorno, Italy, resulting in 140 deaths with one survivor.', 'April 12 – The Warsaw Stock Exchange opens in Poland.', 'April 14 – In the Netherlands, thieves steal 20 paintings worth $500 million from the Van Gogh Museum in Amsterdam; they are found in an abandoned car near the museum less than an hour later.', 'April 15\nThe European Bank for Reconstruction and Development (EBRD) is inaugurated.\nEnd of Apartheid: The European Economic Community lifts economic sanctions on South Africa.', 'The European Bank for Reconstruction and Development (EBRD) is inaugurated.', 'End of Apartheid: The European Economic Community lifts economic sanctions on South Africa.', ""April 16 – 18 – General Secretary of the Communist Party of the Soviet Union Mikhail Gorbachev begins the first ever visit of a Soviet leader to Japan, but fails to resolve the two countries' dispute over ownership of the Kuril Islands."", 'April 17 – The Dow Jones Industrial Average closes above 3,000 for the first time in history, at 3,004.46.', 'April 18 – Iraq disarmament crisis: Iraq declares some of its chemical weapons and materials to the UN, as required by Resolution 687, and claims that it does not have a biological weapons program.', 'April 19 – George Carey is enthroned as Archbishop of Canterbury, the spiritual leader of the worldwide Anglican Communion.', 'April 22\nA 7.7 Mw Limon earthquake strikes Costa Rica and Panama with a maximum Mercalli intensity, causing between 47 and 87 deaths and up to 759 injuries.\nIn Taiwan, the Temporary Provisions against the Communist Rebellion are abolished, having been in effect for 43 years.', 'A 7.7 Mw Limon earthquake strikes Costa Rica and Panama with a maximum Mercalli intensity, causing between 47 and 87 deaths and up to 759 injuries.', 'In Taiwan, the Temporary Provisions against the Communist Rebellion are abolished, having been in effect for 43 years.', 'April 23 – Prime Minister of Iceland Steingrímur Hermannsson resigns following an inconclusive parliamentary election; he is succeeded by Davíð Oddsson on April 30.', 'April 26\nA series of 55 tornadoes break out in the central U.S., killing 21. The most notable tornado strikes Andover, Kansas.\nEsko Aho at the age of 36 becomes the youngest-ever Prime Minister of Finland.', 'A series of 55 tornadoes break out in the central U.S., killing 21. The most notable tornado strikes Andover, Kansas.', 'Esko Aho at the age of 36 becomes the youngest-ever Prime Minister of Finland.', 'April 29\nA tropical cyclone hits Bangladesh, killing an estimated 138,000 people.\nA 7.0 Mw earthquake in Racha, Georgia, kills 270 people and leaves 100,000 others homeless.', 'A tropical cyclone hits Bangladesh, killing an estimated 138,000 people.', 'A 7.0 Mw earthquake in Racha, Georgia, kills 270 people and leaves 100,000 others homeless.', 'April 29 – 30 – In Lesotho, a bloodless coup ousts military ruler Justin Lekhanya, with Chairman of the Military Council Elias Phisoana Ramaema replacing him two days later.']"
5,"['May 1 – Angolan Civil War: The MPLA and UNITA agree to the Bicesse Accords, which are formally signed on May 31 in Lisbon.', 'May 6 – In the U.S., Time magazine publishes ""The Thriving Cult of Greed and Power,"" an article highly critical of the Scientology movement.', 'May 12 – Nepal holds its first multiparty legislative election since 1959.', ""May 15 – Édith Cresson becomes France's first female prime minister."", 'May 16 – Elizabeth II becomes the first British monarch to address the U.S. Congress during a 13-day royal visit in Washington, D.C.', 'May 18 – Somaliland secedes from Somalia; its independence is not recognised by the international community.', 'May 19 – Dissolution of Yugoslavia: In the Croatian independence referendum, voters in the Socialist Republic of Croatia vote to leave Yugoslavia.', ""May 21\nAt Sriperumbudur, India, a suicide bomber attacks a political meeting, killing former Prime Minister Rajiv Gandhi and at least 14 others.\nEthiopian Civil War: Mengistu Haile Mariam, president of the People's Democratic Republic of Ethiopia, flees Ethiopia to Zimbabwe, effectively bringing the Ethiopian Civil War to an end."", 'At Sriperumbudur, India, a suicide bomber attacks a political meeting, killing former Prime Minister Rajiv Gandhi and at least 14 others.', ""Ethiopian Civil War: Mengistu Haile Mariam, president of the People's Democratic Republic of Ethiopia, flees Ethiopia to Zimbabwe, effectively bringing the Ethiopian Civil War to an end."", 'May 22 – Acting Prime Minister of South Korea Ro Jai-bong resigns in the wake of rioting following the beating to death of a student by police on April 26. He is succeeded by Chung Won-shik two days later.', 'May 24 – Following authorisation by Israeli Prime Minister Yitzhak Shamir, Operation Solomon commences to airlift most of the remaining Beta Israel community from Ethiopia to Israel.', 'May 25 – The Surinamese general election is won by the military-backed New Front for Democracy and Development.', 'May 26 – Lauda Air Boeing 767 crashes near Bangkok, Thailand, killing all 223 people on board.', ""May 28 – Ethiopian Civil War: The forces of the Ethiopian People's Revolutionary Democratic Front seize the capital Addis Ababa.""]"
6,"['June 3 – Mount Unzen in Japan erupts, killing 46 people as a result of pyroclastic flow.', 'June 4\nFatos Nano resigns as Prime Minister of Albania following a nationwide strike. President of Albania Ramiz Alia appoints Ylli Bufi as his successor.\nA large solar flare triggers an anomalously large aurora as far south as Pennsylvania.', 'Fatos Nano resigns as Prime Minister of Albania following a nationwide strike. President of Albania Ramiz Alia appoints Ylli Bufi as his successor.', 'A large solar flare triggers an anomalously large aurora as far south as Pennsylvania.', 'June 5\nPresident of Algeria Chadli Bendjedid dismisses Prime Minister Mouloud Hamrouche following 11 days of protests against the government and replaces him with Sid Ahmed Ghozali.\nEnd of Apartheid: South Africa repeals the last legal foundations of apartheid.', 'President of Algeria Chadli Bendjedid dismisses Prime Minister Mouloud Hamrouche following 11 days of protests against the government and replaces him with Sid Ahmed Ghozali.', 'End of Apartheid: South Africa repeals the last legal foundations of apartheid.', 'June 7 – Approximately 200,000 people attend a parade of 8,800 returning Persian Gulf War troops in Washington, D.C.', 'June 9 – A major collapse at the Emaswati Colliery in Swaziland traps 26 miners 65 meters below the surface; they are rescued 30 hours later.', 'June 12\nBoris Yeltsin is elected President of the Russian SFSR; he officially begins his term on July 10.\nSri Lankan Civil War: Sri Lankan Army soldiers kill 152 civilians in Kokkadichcholai.\nThe Party of Labour of Albania is dissolved and succeeded by the Socialist Party of Albania, marking the end of communist rule in Albania.', 'Boris Yeltsin is elected President of the Russian SFSR; he officially begins his term on July 10.', 'Sri Lankan Civil War: Sri Lankan Army soldiers kill 152 civilians in Kokkadichcholai.', 'The Party of Labour of Albania is dissolved and succeeded by the Socialist Party of Albania, marking the end of communist rule in Albania.', 'June 15\nIn the Philippines, Mount Pinatubo erupts in the second largest terrestrial eruption of the 20th century; the final death toll exceeds 800. This eruption caused a global cooling of the world by around 0.4°C.\nThe Indian general elections end; the Indian National Congress wins the most seats but fails to secure a majority. Six days later, Congress leader P. V. Narasimha Rao becomes Prime Minister of India.', 'In the Philippines, Mount Pinatubo erupts in the second largest terrestrial eruption of the 20th century; the final death toll exceeds 800. This eruption caused a global cooling of the world by around 0.4°C.', 'The Indian general elections end; the Indian National Congress wins the most seats but fails to secure a majority. Six days later, Congress leader P. V. Narasimha Rao becomes Prime Minister of India.', ""June 16 – Father's Day Bank Massacre: Four security guards are shot to death during a bank robbery at the United Bank Tower in Denver, Colorado, United States. The person subsequently charged with the crime was acquitted, and the case remains unsolved."", ""June 17\nEnd of Apartheid: The South African Parliament repeals the Population Registration Act, which had required racial classification of all South Africans at birth.\nPresident of Turkey Turgut Özal appoints Mesut Yılmaz as Prime Minister following Yıldırım Akbulut's resignation. Yılmaz forms a new government on June 23, which lasts until November when it is replaced by the government of Süleyman Demirel."", 'End of Apartheid: The South African Parliament repeals the Population Registration Act, which had required racial classification of all South Africans at birth.', ""President of Turkey Turgut Özal appoints Mesut Yılmaz as Prime Minister following Yıldırım Akbulut's resignation. Yılmaz forms a new government on June 23, which lasts until November when it is replaced by the government of Süleyman Demirel."", 'June 20 – In West Germany, the Bundestag votes to move the capital from Bonn to Berlin.', 'June 23 – 28 – Iraq disarmament crisis: UN inspection teams attempt to intercept Iraqi vehicles carrying nuclear related equipment. Iraqi soldiers fire warning shots in the air to prevent inspectors from approaching the vehicles.', 'June 25 – Dissolution of Yugoslavia: Croatia and Slovenia declare their independence from Yugoslavia.', 'June 28 – Dissolution of the Soviet Union: Comecon is dissolved in Moscow, Russia.']"
7,"[""July 1\nIn the U.S., telephone services go down in Washington, D.C., Pittsburgh, Los Angeles, and San Francisco as a result of a software bug, affecting nearly twelve million customers.\nThe Warsaw Pact is officially dissolved in Prague, Czechoslovakia.\nThe world's first GSM telephone call is made in Finland."", 'In the U.S., telephone services go down in Washington, D.C., Pittsburgh, Los Angeles, and San Francisco as a result of a software bug, affecting nearly twelve million customers.', 'The Warsaw Pact is officially dissolved in Prague, Czechoslovakia.', ""The world's first GSM telephone call is made in Finland."", 'July 7 – Dissolution of Yugoslavia: The Brioni Agreement ends the Ten-Day War in Slovenia.', ""July 4 – President of Colombia César Gaviria lifts the country's 7-year-long state of emergency."", 'July 9\nEnd of Apartheid: The International Olympic Committee readmits South Africa to the Olympics. The next day, U.S. President Bush terminates 1986-enacted U.S. sanctions on South Africa.\nIran–Contra affair: Alan Fiers agrees to plead guilty to two charges of lying to the U.S. Congress. Later on September 16, D.C. Judge Gerhard Gesell issues a ruling clearing Col. Oliver North of all charges.', 'End of Apartheid: The International Olympic Committee readmits South Africa to the Olympics. The next day, U.S. President Bush terminates 1986-enacted U.S. sanctions on South Africa.', 'Iran–Contra affair: Alan Fiers agrees to plead guilty to two charges of lying to the U.S. Congress. Later on September 16, D.C. Judge Gerhard Gesell issues a ruling clearing Col. Oliver North of all charges.', 'July 11\nA solar eclipse of record totality occurs in the Northern hemisphere. It is seen by 20\xa0million people in Hawaii, Mexico, and Colombia.\nNigeria Airways Flight 2120, a Douglas DC-8 operated by Canadian airline Nolisair, catches fire and crashes soon after takeoff from Jeddah, Saudi Arabia, killing all 261 people on board.', 'A solar eclipse of record totality occurs in the Northern hemisphere. It is seen by 20\xa0million people in Hawaii, Mexico, and Colombia.', 'Nigeria Airways Flight 2120, a Douglas DC-8 operated by Canadian airline Nolisair, catches fire and crashes soon after takeoff from Jeddah, Saudi Arabia, killing all 261 people on board.', 'July 15 – Chemical Bank and Manufacturers Hanover Corporation amalgamate, becoming the largest bank merger in history.', 'July 16 – Soviet President Gorbachev arrives in London to ask for aid from the leaders of the G7.', 'July 18 – The governments of Mauritania and Senegal sign a treaty ending the Mauritania–Senegal Border War, which had been fought since 1989.', 'July 22\nU.S. boxer Mike Tyson is arrested and charged with the rape of Miss Black America contestant Desiree Washington three days earlier, in Indianapolis, Indiana.\nAmerican serial killer Jeffrey Dahmer is arrested after the remains of eleven men and boys are found in his Milwaukee apartment.', 'U.S. boxer Mike Tyson is arrested and charged with the rape of Miss Black America contestant Desiree Washington three days earlier, in Indianapolis, Indiana.', 'American serial killer Jeffrey Dahmer is arrested after the remains of eleven men and boys are found in his Milwaukee apartment.', 'July 24 – Finance Minister of India Manmohan Singh announces a new industrial policy, marking the start of economic liberalisation in India.', 'July 25 – British astronomers announce they have found what appears to be an extrasolar planet.', 'July 29 – In New York City, a grand jury indicts Bank of Credit and Commerce International of the largest bank fraud in history, accusing the bank of defrauding depositors of US$5\xa0billion.', 'July 31\nU.S. President Bush and Soviet President Gorbachev sign START I in Moscow, Soviet Union.\nSinging Revolution: Soviet Special Purpose Police Unit (OMON) forces kill seven Lithuanian customs officials in Medininkai, the deadliest of the Soviet OMON assaults on Lithuanian border posts.', 'U.S. President Bush and Soviet President Gorbachev sign START I in Moscow, Soviet Union.', 'Singing Revolution: Soviet Special Purpose Police Unit (OMON) forces kill seven Lithuanian customs officials in Medininkai, the deadliest of the Soviet OMON assaults on Lithuanian border posts.']"
8,"['August 1 – Israel agrees to participate in the Madrid Conference of 1991, which opens on October 30.', 'August 4 – The cruise liner MTS Oceanos sinks off the coast of South Africa, leading to the rescue of all 571 passengers on board by SAAF helicopters.', 'August 6 – Tim Berners-Lee announces the World Wide Web project and software on the alt.hypertext newsgroup. The first website, ""info.cern.ch"", is created.', 'August 7 – Former Iranian prime minister Shapour Bakhtiar is assassinated in the Parisian suburb of Suresnes.', 'August 8 – The Warsaw radio mast, the tallest structure in the world at the time, collapses.', 'August 17 – The remains of the Prussian King Frederick the Great are re-interred in Potsdam, Germany.', 'August 17 – 20 – Hurricane Bob hits North Carolina and New England, killing 17 people and causing US$1.5\xa0billion in damage.', 'August 19 – Dissolution of the Soviet Union: Soviet President Mikhail Gorbachev is put under house arrest while vacationing in Crimea during an attempted coup. Led by Vice President Gennady Yanayev and seven others, the coup collapses in less than 72 hours and is protested by over 100,000 people outside the parliament building. He returns to Moscow three days later and arrests the coup leaders.', 'August 20 – Singing Revolution: Estonia declares independence from the Soviet Union, followed by Latvia the next day.']"
9,"['August 22 – Singing Revolution: Iceland becomes the first nation to recognize the independence of the Baltic states. It is followed by the U.S. on September 2 and the Soviet Union on September 6.', 'August 23 – Dissolution of the Soviet Union: Russia restores the white-blue-red tricolour as its national flag.', 'August 24 – Dissolution of the Soviet Union: Ukraine declares independence, followed by Belarus the next day, from the Soviet Union.', 'August 25\nDissolution of Yugoslavia: Serbian forces begin an attack on the Croatian town of Vukovar.\nLinus Torvalds posts messages to the Usenet newsgroup comp.os.minix, regarding the new operating system kernel he had developed, called Linux.\nMichael Schumacher, regarded as one of the greatest Formula One drivers in history, makes his Formula One debut at the Belgian Grand Prix.', 'Dissolution of Yugoslavia: Serbian forces begin an attack on the Croatian town of Vukovar.', 'Linus Torvalds posts messages to the Usenet newsgroup comp.os.minix, regarding the new operating system kernel he had developed, called Linux.', 'Michael Schumacher, regarded as one of the greatest Formula One drivers in history, makes his Formula One debut at the Belgian Grand Prix.', 'August 29 – Lebanon Hostage Crisis: Maronite general Michel Aoun leaves Lebanon via a French ship into exile.', 'August 30 – Dissolution of the Soviet Union: Moldova declares independence from the Soviet Union, followed by Azerbaijan.', 'August 31 – Dissolution of the Soviet Union: Kyrgyzstan and Uzbekistan declare their independence; Tajikistan follows suit on September 9.']"
